cmte_id,amndt_ind,rpt_tp,transaction_pgi,image_num,transaction_tp,entity_tp,name,city,state,zip_code,employer,occupation,transaction_dt,transaction_amt,other_id,cand_id,tran_id,file_num,memo_cd,memo_text,sub_id
C00448696,N,M7,P2024,202107209451844400,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,,,06162021,13,S8MO00160,S8MO00160,E68E2172A8C1B4F90990,1529307,,,4072720211322946022
C00126763,N,M7,P2022,202107209451869577,24K,CCM,VICKY HARTZLER FOR SENATE,HARRISONVILLE,MO,647010531,,,06042021,1000,C00464602,S2MO00593,F00C048E53CA35A49FC,1529442,,,4072420211322817875
C00126763,N,M7,P2022,202107209451869566,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,641082642,,,06042021,5000,C00359034,H0MO06073,4C0B10C1E62AA321029,1529442,,,4072420211322817843
C00126763,N,M7,P2022,202107209451869570,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,,,06222021,1000,C00541862,H4MO08162,78ACEA258E310EDEDFC,1529442,,,4072420211322817853
C00359539,N,M7,P2022,202107209451835228,24K,CCM,BLAINE FOR CONGRESS,SAINT ELIZABETH,MO,65075,,,06232021,2500,C00458679,H8MO09153,0C47CD4B376E724555B,1529229,,,4072320211322484900
C00570945,N,M7,P2022,202107209451770979,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06082021,5000,C00495846,H2MO02102,SB23.6820,1529031,,,4072320211322484881
C00066472,N,M7,P2022,202107169451665623,24K,CCM,BLAINE FOR CONGRESS,SAINT ELIZABETH,MO,65075,,,06282021,5000,C00458679,H8MO09153,C305EF6305D1B4721C2,1528048,,,4072220211322022039
C00114025,N,M7,P2022,202107209451835892,24K,CCM,SAM GRAVES FOR CONGRESS,KANSAS CITY,MO,641082618,,,06222021,5000,C00359034,H0MO06073,B0F83D6FE658342E78FE,1529247,,,4072320211322483025
C00144766,N,M7,P2022,202107209451779826,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,641082642,,,06282021,1000,C00359034,H0MO06073,BD6AE652E2DB547AAB9F,1529101,,,4072420211322818457
C00428623,N,M7,P2022,202107209451864117,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,06212021,1000,C00395848,H4MO05234,EXPB253172,1529398,,,4072720211322948956
C00032698,N,M7,P2022,202107209451752087,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,DC,63022,,,06212021,1000,C00495846,H2MO02102,26031754,1528861,,2022 PRIMARY ELECTION,4072220211322030912
C00032698,N,M7,P2022,202107209451752080,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,06212021,1500,C00395848,H4MO05234,26031715,1528861,,2022 PRIMARY ELECTION,4072220211322030892
C00448852,N,MY,P2022,202107209451835528,24K,CCM,CLEAVER FOR CONGRESS,WASHINGTON,DC,20003,,,06292021,1500,C00395848,H4MO05234,B790504,1529232,,,4072420211322825509
C00255752,N,M7,P2022,202107169451676211,24K,CCM,BLAINE FOR CONGRESS,SAINT ELIZABETH,MO,65075,,,06112021,-2500,C00458679,H8MO09153,1062C53E5CC14AFC269,1528221,,,4072220211322022469
C00255752,N,M7,P2022,202107169451676211,24K,CCM,BLAINE FOR CONGRESS,SAINT ELIZABETH,MO,65075,,,06142021,2500,C00458679,H8MO09153,7EF1383B593B46DCD40,1528221,,,4072220211322022470
C00633354,N,M7,P2022,202107169451666388,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06282021,2500,C00495846,H2MO02102,SB23.4788,1528076,,,4072120211321723127
C00432252,N,M7,P2022,202107209451752396,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06172021,1000,C00495846,H2MO02102,46292576,1528866,,CONTRIBUTION,4072220211322030724
C00511444,N,M7,P2022,202107209451780129,24K,CCM,CLEAVER FOR CONGRESS,WASHINGTON,DC,200034007,,,06162021,1000,C00395848,H4MO05234,B0C753D2696BA45B1937,1529109,,,4072320211322484580
C00077321,N,M7,P2022,202107209451752450,24K,CCM,"BLAINE FOR CONGRESS, INC.",COLUMBIA,MO,65205,,,06182021,1500,C00447748,H8MO09153,46292705,1528867,,,4072220211322030404
C00077321,N,M7,P2022,202107209451752447,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06172021,2500,C00495846,H2MO02102,46292563,1528867,,,4072220211322030394
C00077321,N,M7,P2022,202107209451752447,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06172021,1000,C00495846,H2MO02102,46292564,1528867,,,4072220211322030395
C00077321,N,M7,P2022,202107209451752441,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,06172021,1000,C00541862,H4MO08162,46292485,1528867,,,4072220211322030376
C00077321,N,M7,P2022,202107209451752447,24K,CCM,"BLAINE FOR CONGRESS, INC.",COLUMBIA,MO,65205,,,06172021,1000,C00447748,H8MO09153,46292565,1528867,,,4072220211322030396
C00121368,N,M7,P2022,202107209451850150,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06162021,2000,C00495846,H2MO02102,D105712,1529321,,,4072420211322826302
C00188011,N,MY,P2022,202107149451070799,24K,PAC,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,04202021,2500,C00359034,H0MO06073,SB23.4304,1525520,,,4071620211320842529
C00451518,N,M7,P2022,202107149451050808,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,06162021,1000,C00395848,H4MO05234,SB23.4285,1525106,,,4071620211320841533
C00163212,A,MY,P2022,202204159496708506,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06112021,1000,C00495846,H2MO02102,SB23.5078,1585805,,,4042720221473040208
C00163212,A,YE,P,202204159496709153,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,65205,,,10062021,-5000,C00304758,S0MO00183,SA17.5254,1585820,,,4042720221472842158
C00004275,N,M7,P2022,202107169451677130,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,06092021,2500,C00458679,H8MO09153,B8177F861501E465FB61,1528241,,,4072020211321212831
C00088591,N,M7,P2022,202107209451851791,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,06282021,1000,C00541862,H4MO08162,B789783,1529324,,,4072420211322825898
C00088591,N,M7,P2022,202107209451851790,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,06282021,2500,C00359034,H0MO06073,B789498,1529324,,,4072420211322825895
C00481531,N,M7,P2022,202107149451053127,24K,CCM,ANN WAGNER FOR CONGRESS,WASHINGTON,DC,20003,,,06242021,5000,C00495846,H2MO02102,SB23.2000,1525215,,,4071620211320841751
C00005249,N,M7,P2022,202107209451754404,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,06092021,3500,C00458679,H8MO09153,18454581,1528873,,,4072220211322030664
C00503680,N,M7,P2022,202107209451851828,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,06292021,2500,C00541862,H4MO08162,SB23.8811,1529326,,,4072320211322484170
C00486217,N,M7,P2022,202107209451805046,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,630220050,,,06282021,3000,C00495846,H2MO02102,BA505AA7C4D7F45FFB5C,1529202,,,4072420211322823279
C00163832,N,M7,P2022,202107209451768665,24K,CCM,GRAVES FOR CONGRESS,WASHINGTON,DC,20003,,,06102021,5000,C00359034,H0MO06073,B788377,1529007,,,4072420211322823544
C00338020,N,MY,G2022,202107149451053648,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,65205,,,05282021,-5000,C00304758,S0MO00183,AB3DB44BA3BC243C8A0B,1525249,,,4071620211320746183
C00167684,N,Q2,G2022,202107149451054079,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,05242021,1000,C00541862,H4MO08162,SB23.7569,1525281,,,4071620211320841865
C00167684,N,Q2,G2022,202107149451054084,24K,CCM,VICKY HARTZLER FOR CONGRESS,HARRISONVILLE,MO,64701,,,04272021,1000,C00464602,S2MO00593,SB23.7608,1525281,,,4071620211320841880
C00089458,N,M7,P2022,202107209451851958,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,06022021,1000,C00541862,H4MO08162,46157460,1529332,,,4072420211322818037
C00089458,N,M7,P2022,202107209451851966,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06022021,1000,C00495846,H2MO02102,46157926,1529332,,,4072420211322818061
C00012245,N,M7,G2022,202107209451779335,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06292021,5000,C00495846,H2MO02102,17B24FBBEE0B97E8524,1529092,,,4072720211322947616
C00104802,N,M7,P2022,202107209451756061,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,06282021,2500,C00359034,H0MO06073,B5C0A7F2F002C4397AA2,1528924,,,4072320211322479262
C00235739,N,M7,P2022,202107199451736037,24K,CCM,ANN WAGNER FOR CONGRESS,WASHINGTON,DC,20003,,,06252021,1000,C00495846,H2MO02102,B790052,1528769,,,4072320211322478453
C00096156,N,M7,P2022,202107209451759056,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06092021,3000,C00495846,H2MO02102,B789038,1528928,,,4072320211322482742
C00540187,N,M7,P2022,202107199451750262,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06112021,5000,C00495846,H2MO02102,SB23.I17306,1528838,,,4072220211322027614
C00540187,N,M7,P2022,202107199451750264,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,,,06112021,2500,C00541862,H4MO08162,SB23.I17313,1528838,,,4072220211322027621
C00478099,N,M7,P2022,202107199451709610,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,06152021,2500,C00359034,H0MO06073,BF669FF5249944FCDBC5,1528643,,,4072220211322025982
C00244863,A,M6,P2022,202107209451781259,24K,CCM,BLAINE FOR CONGRESS,SAINT ELIZABETH,MO,65075,,,05262021,1000,C00458679,H8MO09153,B02B74FBD0E39A33197,1529133,,,4072320211322467413
C00078451,N,M7,P2022,202107209451782627,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06282021,2000,C00495846,H2MO02102,84263809,1529153,,,4072720211322948017
C00431312,N,M7,P2022,202107209451782669,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06112021,2500,C00495846,H2MO02102,D9935890BF763A9986D,1529155,,,4072320211322485043
C00332296,N,M7,P2022,202107209451868380,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06042021,4000,C00495846,H2MO02102,SB23.84925,1529434,,,4072320211322484531
C00141218,N,M7,P2022,202107209451775869,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06232021,2500,C00495846,H2MO02102,13138541,1529056,,DIRECT CONTRIBUTION,4072420211322823864
C00171843,N,M7,P2022,202107199451680709,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06042021,1000,C00495846,H2MO02102,10962587,1528414,,CONTRIBUTION,4072220211322022640
C00171843,N,M7,P2022,202107199451680715,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06232021,2000,C00495846,H2MO02102,10972047,1528414,,,4072220211322022658
C00235036,N,MY,P2022,202107199451682364,24K,CCM,ANN WAGNER FOR CONGRESS,WASHINGTON,DC,20003,,,03242021,5000,C00495846,H2MO02102,B785872,1528437,,,4072220211322022764
C00235036,N,MY,P2022,202107199451682358,24K,CCM,CLEAVER FOR CONGRESS,WASHINGTON,DC,20003,,,03102021,2500,C00395848,H4MO05234,B785196,1528437,,,4072220211322022748
C00589119,N,MY,P2022,202107199451710066,24K,CCM,BLAINE FOR CONGRESS,SAINT ELIZABETH,MO,65075,,,06032021,2500,C00458679,H8MO09153,551C0B787E520C57A73,1528648,,,4072220211322026022
C00097568,N,M7,G2022,202107209451855525,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,65205,,,06072021,-2000,C00304758,S0MO00183,84146790,1529374,,REFUND OF 2022 GENERAL ELECTION CONTRIBUTION,4072720211322916731
C00093054,N,M7,P2022,202107209451768991,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06292021,1000,C00495846,H2MO02102,6CAC5B92BF9B491A04A,1529013,,,4072320211322483333
C00004812,N,M7,P2022,202107209451769859,24K,CCM,BLAINE FOR CONGRESS,ALEXANDRIA,VA,223051736,,,06232021,5000,C00458679,H8MO09153,B013FD69D81C342E98D0,1529017,,,4072720211322947253
C00004812,N,M7,P2022,202107209451769860,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,630220050,,,06232021,2500,C00495846,H2MO02102,B08B55144DB484E3DA33,1529017,,,4072720211322947255
C00004812,N,M7,P2022,202107209451769855,24K,CCM,FRIENDS OF ROY BLUNT,WASHINGTON,DC,200025618,,,06292021,-2500,C00304758,S0MO00183,B04793683096646FBB4F,1529017,,,4072720211322947242
C00397851,N,M7,P2022,202107199451710397,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06242021,2500,C00495846,H2MO02102,B790024,1528649,,,4072220211322026113
C00012880,N,M7,P2022,202107199451705621,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,06142021,1000,C00541862,H4MO08162,84184721,1528517,,,4072220211322025499
C00012880,N,M7,P2022,202107199451705618,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,06142021,2500,C00458679,H8MO09153,84184713,1528517,,,4072220211322025491
C00101105,N,M7,P2022,202107199451705664,24K,CCM,BLAINE FOR CONGRESS,SAINT ELIZABETH,MO,65075,,,06092021,1000,C00458679,H8MO09153,853415B20FA5797BADB,1528518,,,4072220211322025514
C00457754,N,M7,P2022,202107199451705698,24K,CCM,BLAINE FOR CONGRESS,ALEXANDRIA,VA,223051736,,,06232021,1000,C00458679,H8MO09153,BD85825D182C34514A9C,1528521,,,4072120211321725920
C00008474,N,M7,P2022,202107199451729072,24K,CCM,ANN WAGNER FOR CONGRESS,WASHINGTON,DC,20003,,,06222021,1000,C00495846,H2MO02102,B789678,1528660,,,4072220211322027159
C00008474,N,M7,P2022,202107199451729072,24K,CCM,ANN WAGNER FOR CONGRESS,WASHINGTON,DC,20003,,,06222021,2000,C00495846,H2MO02102,B789816,1528660,,,4072220211322027160
C00008474,N,M7,P2022,202107199451729075,24K,CCM,CLEAVER FOR CONGRESS,WASHINGTON,DC,20003,,,06222021,2000,C00395848,H4MO05234,B789683,1528660,,,4072220211322027168
C00556506,N,Q2,P2022,202107159451641549,24K,CCM,CORI BUSH FOR CONGRESS,SAINT LOUIS,MO,631212911,,,05052021,1000,C00638767,H8MO01143,VVAXQAQVCR7,1527756,,,4080320211324469018
C00012310,N,MY,P2022,202107149451071464,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,641411871,,,02222021,2000,C00395848,H4MO05234,B7E59A9FB59F041EF833,1525539,,,4071620211320842591
C00382150,N,MY,P2022,202107169451666905,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,04212021,1000,C00541862,H4MO08162,13071577,1528090,,DIRECT CONTRIBUTION,4072220211322022194
C00639260,N,M7,G2022,202107209451765833,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,65205,,,06252021,-2200,C00304758,S0MO00183,SA16.4867,1528958,,,4072320211322399884
C00497917,N,M7,P2022,202107209451765928,24K,CCM,ANN WAGNER FOR CONGRESS,WASHINGTON,DC,200034027,,,06182021,1000,C00495846,H2MO02102,BB00FEF04E8754DC38A3,1528963,,,4072320211322482866
C00023580,N,M7,P2022,202107209451855930,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,06232021,5000,C00395848,H4MO05234,B791030,1529377,,,4072720211322948834
C00689091,N,M7,P2022,202107209451765953,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,630220050,,,06282021,2500,C00495846,H2MO02102,B3C109D3043854878B3E,1528964,,,4072320211322483157
C00689091,N,M7,P2022,202107209451765955,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,641411872,,,06022021,5000,C00395848,H4MO05234,BECAF50B9B59B4A709E4,1528964,,,4072320211322483161
C00280222,N,MY,G2022,202107209451781634,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03292021,5000,C00495846,H2MO02102,527EAF2A9A8112C28AF,1529140,,,4072720211322947812
C00280222,N,MY,P2022,202107209451781635,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03292021,5000,C00495846,H2MO02102,A8C1870E2739E8859CF,1529140,,,4072720211322947813
C00341602,N,M7,G2022,202107209451766144,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,652054002,,,06022021,-2500,C00304758,S0MO00183,A4CF0CFA55D714148998,1528969,,,4072320211322419437
C00113159,N,M7,P2022,202107149451051367,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06172021,2500,C00495846,H2MO02102,B789409,1525128,,,4071520211320708053
C00388827,N,M7,P2022,202107199451694077,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64112,,,06242021,5000,C00395848,H4MO05234,B334F29555F264B4DAC1,1528482,,,4072220211322023680
C00388827,N,M7,P2022,202107199451694086,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,06242021,2500,C00458679,H8MO09153,BE2ADE9D8142244CE9E2,1528482,,,4072220211322023708
C00388827,N,M7,P2022,202107199451694087,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,06242021,5000,C00541862,H4MO08162,BD218324ADB664954B24,1528482,,,4072220211322023709
C00039578,N,M7,P2022,202107199451733213,24K,CCM,ANN WAGNER FOR CONGRESS,WASHINGTON,DC,20003,,,06222021,1000,C00495846,H2MO02102,46334526,1528721,,PAC CONTRIBUTION,4072220211322029762
C00553834,N,MY,G2022,202107169451673123,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,652054002,,,05282021,-1000,C00304758,S0MO00183,AB8975D57DD8C464B844,1528105,,,4072120211321711305
C00034678,N,M7,P2022,202107169451673285,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,06022021,2500,C00359034,H0MO06073,BFB187338D5A64B23931,1528122,,,4072120211321723209
C00121319,N,MY,P2022,202107149451056400,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06212021,1500,C00495846,H2MO02102,B8CEB38B8B1744C4B928,1525374,,,4071520211320707184
C00121319,N,MY,P2022,202107149451056407,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64112,,,03182021,2000,C00395848,H4MO05234,B0208AE5FC01D455382E,1525374,,,4071520211320707206
C00121319,N,MY,P2022,202107149451056408,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,04282021,1000,C00495846,H2MO02102,BEBD85E40F4C242A3959,1525374,,,4071520211320707210
C00024521,A,M6,P2022,202107199451707972,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,05052021,1000,C00395848,H4MO05234,14391962,1528578,,PRIMARY 2022 / HOUSE,4072120211321723748
C00361758,N,M7,P2022,202107199451708505,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,06252021,1000,C00395848,H4MO05234,A5048E44A435E51C264,1528590,,,4072220211322025883
C00139451,N,M7,P2022,202107199451708586,24K,CCM,GRAVES,KANSAS CITY,MO,64108,,,06082021,2500,C00359034,H0MO06073,SB23.13795,1528596,,,4072120211321726404
C00326389,N,M7,G2022,202107199451708892,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,06212021,2000,C00541862,H4MO08162,15981632,1528606,,,4072120211321726462
C00022343,N,M7,P2022,202107209451853714,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06212021,3000,C00495846,H2MO02102,18491013,1529362,,,4072420211322820455
C00076810,N,M7,P2022,202107209451761177,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,641082642,,,06242021,5000,C00359034,H0MO06073,2E41AE6B3F9289D5449,1528946,,,4072320211322481866
C00211318,N,M7,P2022,202107209451776620,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06112021,3000,C00495846,H2MO02102,16E02879D8DE51E95FE,1529064,,,4072720211322947549
C00211318,N,M7,P2022,202107209451776622,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,06112021,1500,C00395848,H4MO05234,40E08AC855DFF5E14B7,1529064,,,4072720211322947554
C00010868,N,M7,P2022,202107209451863413,24K,CCM,SAM GRAVES FOR CONGRESS,WASHINGTON,DC,200033302,,,06172021,2500,C00359034,H0MO06073,BD0AB45DE6DAC4B7EA9F,1529390,,,4072420211322818003
C00253369,N,M7,P2022,202107209451776844,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,06282021,1000,C00395848,H4MO05234,43CDBED25DE8F010D6C,1529066,,,4072420211322818315
C00228106,N,Q2,P2022,202107159451097746,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06012021,2500,C00495846,H2MO02102,84082897,1525986,,,4071620211320843929
C00228106,N,Q2,P2022,202107159451097751,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06222021,2500,C00495846,H2MO02102,84240753,1525986,,,4071620211320843942
C00409391,N,MY,P2019,202107159451348125,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,65205,,,05182021,-1500,C00304758,S0MO00183,SA16.7857,1526611,,,4072020211321206161
C00461129,N,M7,P2022,202107159451381839,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,06082021,1000,C00541862,H4MO08162,10966188,1526890,,,4072120211321720145
C00461129,N,M7,P2022,202107159451381839,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,06082021,1000,C00458679,H8MO09153,10966189,1526890,,,4072120211321720146
C00461129,N,M7,P2022,202107159451381839,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06082021,2500,C00495846,H2MO02102,10966190,1526890,,,4072120211321720147
C00461129,N,M7,P2022,202107159451381840,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,06082021,1500,C00395848,H4MO05234,10966193,1526890,,,4072120211321720150
C00433805,N,MY,P2022,202107159451385829,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,03082021,3000,C00458679,H8MO09153,SB23.8832,1526901,,,4072120211321720186
C00147066,N,M7,P2022,202107159451097966,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,06232021,5000,C00395848,H4MO05234,84253723,1525994,,POLITICAL CONTRIBUTION,4071620211320844393
C00147066,N,M7,P2022,202107159451097969,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06232021,5000,C00495846,H2MO02102,84253771,1525994,,POLITICAL CONTRIBUTION,4071620211320844403
C00464339,N,Q2,P2022,202107159451437839,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06092021,1000,C00495846,H2MO02102,SB21.I12591,1527136,X,,4072420211322824737
C00523381,N,MY,P2022,202107159451328527,24K,CCM,VICKY HARTZLER FOR SENATE,HARRISONVILLE,MO,64701,,,06182021,1000,C00464602,S2MO00593,SB23.-2147483575,1526521,,,4072120211321719281
C00144261,N,MY,P2022,202107219451933198,24K,CCM,BLAINE FOR CONGRESS,ALEXANDRIA,VA,22314,,,04162021,2500,C00458679,H8MO09153,B786805,1529623,,,4072420211322820614
C00144261,N,MY,P2022,202107219451933199,24K,CCM,CLEAVER FOR CONGRESS,WASHINGTON,DC,20003,,,05072021,2500,C00395848,H4MO05234,B787705,1529623,,,4072420211322820617
C00144261,N,MY,P2022,202107219451933202,24K,CCM,CLEAVER FOR CONGRESS,WASHINGTON,DC,20003,,,06182021,2500,C00395848,H4MO05234,B789455,1529623,,,4072420211322820625
C00700708,T,TER,P2021,202107159451516240,24K,CCM,CORI BUSH FOR CONGRESS,SAINT LOUIS,MO,631021610,,,07152021,1500,C00638767,H8MO01143,VTQ279ZT2C9,1527338,,,4072220211322024461
C00390674,N,MY,G2022,202107229451957891,24K,CCM,FRIENDS OF ROY BLUNT,SPRINGFIELD,MO,65804,,,04202021,-5000,C00304758,S0MO00183,1618951538155,1530015,,,4072420211322779591
C00390674,N,MY,P2022,202107229451957891,24K,CCM,FRIENDS OF ROY BLUNT,SPRINGFIELD,MO,65804,,,04202021,-5000,C00304758,S0MO00183,1618951587354,1530015,,,4072420211322779592
C00413948,N,MY,G2022,202107229451958355,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,65205,,,05172021,-5000,C00304758,S0MO00183,SA16.10074,1530035,,,4072420211322781502
C00413948,N,MY,P2022,202107229451958355,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,65205,,,05172021,-5000,C00304758,S0MO00183,SA16.10075,1530035,,,4072420211322781503
C00497305,N,MY,P2022,202107229451958483,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,06302021,1000,C00458679,H8MO09153,SB23.6988,1530042,,,4072420211322825449
C00699157,N,MY,P2022,202107229451953484,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,05102021,1000,C00359034,H0MO06073,B787785,1529953,,,4072420211322827548
C00023028,N,MY,P2022,202107139451042702,24K,CCM,BLAINE FOR CONGRESS,JEFFERSON CITY,MO,65102,,,03112021,2500,C00458679,H8MO09153,10906209,1524781,,,4071520211320703293
C00023028,N,MY,P2022,202107139451042723,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,06282021,2500,C00541862,H4MO08162,10976426,1524781,,,4071520211320703371
C00490235,N,MY,P2022,202107159451375354,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,04012021,1000,C00541862,H4MO08162,SB23.6612,1526832,,,4072120211321720020
C00002881,N,M7,P2022,202107139451046832,24K,CCM,SAM GRAVES FOR CONGRESS,WASHINGTON,DC,200033302,,,06112021,5000,C00359034,H0MO06073,B755F1E7EFA504646B66,1524953,,,4071520211320705700
C00095117,N,MY,P2022,202107139451044181,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,06232021,1000,C00359034,H0MO06073,13138350,1524827,,DIRECT CONTRIBUTION,4071520211320702575
C00540146,N,MY,P2022,202107159451376607,24K,CCM,VICKY HARTZLER FOR SENATE,HARRISONVILLE,MO,647010531,,,06282021,1000,C00464602,S2MO00593,B6FB4B7E7C63E4300B00,1526843,,,4072120211321720059
C00076299,N,MY,G2022,202107159451416358,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06162021,3000,C00495846,H2MO02102,84200735,1527080,,,4072120211321724779
C00442913,N,MY,P2022,202107139451044951,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,04122021,5000,C00541862,H4MO08162,SB23.17609,1524876,,,4071520211320704784
